X,Y,VaccinationDate,VaccineText,Dose1,Dose2,SingleDose,Dose1Cum,Dose2Cum,SingleDoseCum,PartiallyVacc,FullyVacc,PartialPercent,FullyPercent,ObjectId
-856336.314876336,7036491.65084485,2022/09/11 23:00:00+00,Mon 12 Sep 2022,13,13,0,3857895,3812136,241062,4098957,4053198,85.421293528274,84.467686800865,553
-856336.314876336,7036491.65084485,2022/03/08 00:00:00+00,Tue 08 Mar 2022,120,493,0,3833696,3762604,241031,4074727,4003635,84.9163460642752,83.4348056139821,554
-856336.314876336,7036491.65084485,2022/03/09 00:00:00+00,Wed 09 Mar 2022,129,345,1,3833825,3762949,241032,4074857,4003981,84.9190552335002,83.4420161720731,555
-856336.314876336,7036491.65084485,2022/03/10 00:00:00+00,Thu 10 Mar 2022,259,508,0,3834084,3763457,241032,4075116,4004489,84.9244527321867,83.4526027718136,556
-856336.314876336,7036491.65084485,2022/03/11 00:00:00+00,Fri 11 Mar 2022,493,2182,0,3834577,3765639,241032,4075609,4006671,84.9347267354782,83.4980751352657,557
-856336.314876336,7036491.65084485,2022/03/12 00:00:00+00,Sat 12 Mar 2022,473,2391,2,3835050,3768030,241034,4076084,4009064,84.9446256230308,83.5479446887675,558
-856336.314876336,7036491.65084485,2022/03/13 00:00:00+00,Sun 13 Mar 2022,358,1082,0,3835408,3769112,241034,4076442,4010146,84.9520862582809,83.5704933126242,559
-856336.314876336,7036491.65084485,2022/03/14 00:00:00+00,Mon 14 Mar 2022,109,122,0,3835517,3769234,241034,4076551,4010268,84.9543577924772,83.5730357637429,560
-856336.314876336,7036491.65084485,2022/03/15 00:00:00+00,Tue 15 Mar 2022,222,755,1,3835739,3769989,241035,4076774,4011024,84.9590050596861,83.588790624774,561
-856336.314876336,7036491.65084485,2022/03/16 00:00:00+00,Wed 16 Mar 2022,195,798,0,3835934,3770787,241035,4076969,4011822,84.9630688135235,83.6054207558624,562
-856336.314876336,7036491.65084485,2022/03/18 00:00:00+00,Fri 18 Mar 2022,3,6,0,3835937,3770793,241035,4076972,4011828,84.9631313328133,83.605545794442,563
-856336.314876336,7036491.65084485,2022/03/19 00:00:00+00,Sat 19 Mar 2022,743,2778,0,3836680,3773571,241035,4077715,4014606,84.9786152769219,83.6634386568022,564
-856336.314876336,7036491.65084485,2022/03/20 00:00:00+00,Sun 20 Mar 2022,395,1402,0,3837075,3774973,241035,4078110,4016008,84.986846983413,83.6926560049048,565
-856336.314876336,7036491.65084485,2022/03/21 00:00:00+00,Mon 21 Mar 2022,56,112,0,3837131,3775085,241035,4078166,4016120,84.988014010156,83.6949900583909,566
-856336.314876336,7036491.65084485,2022/03/22 00:00:00+00,Tue 22 Mar 2022,141,576,0,3837272,3775661,241035,4078307,4016696,84.9909524167769,83.7069937620337,567
-856336.314876336,7036491.65084485,2022/03/23 00:00:00+00,Wed 23 Mar 2022,101,221,0,3837373,3775882,241035,4078408,4016917,84.9930572328671,83.711599349716,568
-856336.314876336,7036491.65084485,2022/03/24 00:00:00+00,Thu 24 Mar 2022,147,247,0,3837520,3776129,241035,4078555,4017164,84.9961206780675,83.7167467712434,569
-856336.314876336,7036491.65084485,2022/03/25 00:00:00+00,Fri 25 Mar 2022,435,1625,0,3837955,3777754,241035,4078990,4018789,85.0051859750894,83.7506113865549,570
-856336.314876336,7036491.65084485,2022/03/26 00:00:00+00,Sat 26 Mar 2022,874,1848,1,3838829,3779602,241036,4079865,4020638,85.0234207679494,83.7891441088386,571
-856336.314876336,7036491.65084485,2022/03/27 00:00:00+00,Sun 27 Mar 2022,380,803,0,3839209,3780405,241036,4080245,4021441,85.0313398779915,83.8058784387433,572
-856336.314876336,7036491.65084485,2022/03/27 23:00:00+00,Mon 28 Mar 2022,44,53,1,3839253,3780458,241037,4080290,4021495,85.0322776673386,83.8070037859598,573
-856336.314876336,7036491.65084485,2022/03/28 23:00:00+00,Tue 29 Mar 2022,137,193,3,3839390,3780651,241040,4080430,4021691,85.0351952341962,83.8110883795604,574
-856336.314876336,7036491.65084485,2022/03/29 23:00:00+00,Wed 30 Mar 2022,109,135,0,3839499,3780786,241040,4080539,4021826,85.0374667683925,83.8139017476017,575
-856336.314876336,7036491.65084485,2022/03/30 23:00:00+00,Thu 31 Mar 2022,227,360,0,3839726,3781146,241040,4080766,4022186,85.0421973946545,83.8214040623784,576
-856336.314876336,7036491.65084485,2022/03/31 23:00:00+00,Fri 01 Apr 2022,307,905,0,3840033,3782051,241040,4081073,4023091,85.0485952019779,83.8402640481365,577
-856336.314876336,7036491.65084485,2022/04/01 23:00:00+00,Sat 02 Apr 2022,729,1538,1,3840762,3783589,241041,4081803,4024630,85.063808229164,83.8723364438069,578
-856336.314876336,7036491.65084485,2022/04/02 23:00:00+00,Sun 03 Apr 2022,538,817,0,3841300,3784406,241041,4082341,4025447,85.0750200218026,83.8893625303974,579
-856336.314876336,7036491.65084485,2022/04/03 23:00:00+00,Mon 04 Apr 2022,50,52,0,3841350,3784458,241041,4082391,4025499,85.076062009966,83.8904461980874,580
-856336.314876336,7036491.65084485,2022/04/04 23:00:00+00,Tue 05 Apr 2022,131,169,0,3841481,3784627,241041,4082522,4025668,85.0787920189542,83.8939681180798,581
-856336.314876336,7036491.65084485,2022/04/05 23:00:00+00,Wed 06 Apr 2022,158,210,0,3841639,3784837,241041,4082680,4025878,85.0820847015506,83.8983444683662,582
-856336.314876336,7036491.65084485,2022/04/06 23:00:00+00,Thu 07 Apr 2022,117,178,0,3841756,3785015,241041,4082797,4026056,85.0845229538531,83.902053946228,583
-856336.314876336,7036491.65084485,2022/04/07 23:00:00+00,Fri 08 Apr 2022,256,422,2,3842012,3785437,241043,4083055,4026480,85.0898996127763,83.9108900058539,584
-856336.314876336,7036491.65084485,2022/04/08 23:00:00+00,Sat 09 Apr 2022,558,1018,0,3842570,3786455,241043,4083613,4027498,85.1015282006802,83.9321048848613,585
-856336.314876336,7036491.65084485,2022/04/09 23:00:00+00,Sun 10 Apr 2022,413,719,0,3842983,3787174,241043,4084026,4028217,85.1101350229102,83.9470886746515,586
-856336.314876336,7036491.65084485,2022/04/10 23:00:00+00,Mon 11 Apr 2022,70,93,1,3843053,3787267,241044,4084097,4028311,85.1116146461023,83.9490476123987,587
-856336.314876336,7036491.65084485,2022/04/11 23:00:00+00,Tue 12 Apr 2022,197,178,0,3843250,3787445,241044,4084294,4028489,85.1157200794662,83.9527570902605,588
-856336.314876336,7036491.65084485,2022/04/12 23:00:00+00,Wed 13 Apr 2022,142,235,0,3843392,3787680,241044,4084436,4028724,85.1186793258503,83.9576544346287,589
-856336.314876336,7036491.65084485,2022/04/13 23:00:00+00,Thu 14 Apr 2022,359,431,0,3843751,3788111,241044,4084795,4029155,85.1261608008638,83.9666363725975,590
-856336.314876336,7036491.65084485,2022/04/14 23:00:00+00,Fri 15 Apr 2022,446,990,0,3844197,3789101,241044,4085241,4030145,85.1354553352816,83.9872677382334,591
-856336.314876336,7036491.65084485,2022/04/15 23:00:00+00,Sat 16 Apr 2022,43,88,0,3844240,3789189,241044,4085284,4030233,85.1363514451021,83.989101637401,592
-856336.314876336,7036491.65084485,2022/04/16 23:00:00+00,Sun 17 Apr 2022,1,1,0,3844241,3789190,241044,4085285,4030234,85.1363722848654,83.9891224771643,593
-856336.314876336,7036491.65084485,2022/04/17 23:00:00+00,Mon 18 Apr 2022,36,62,1,3844277,3789252,241045,4085322,4030297,85.1371433561063,83.9904353822502,594
-856336.314876336,7036491.65084485,2022/04/18 23:00:00+00,Tue 19 Apr 2022,218,270,1,3844495,3789522,241046,4085541,4030568,85.1417072642622,83.996082958096,595
-856336.314876336,7036491.65084485,2022/04/19 23:00:00+00,Wed 20 Apr 2022,250,607,0,3844745,3790129,241046,4085791,4031175,85.1469172050793,84.0087326944001,596
-856336.314876336,7036491.65084485,2022/04/20 23:00:00+00,Thu 21 Apr 2022,170,236,0,3844915,3790365,241046,4085961,4031411,85.150459964835,84.0136508785315,597
-856336.314876336,7036491.65084485,2022/04/21 23:00:00+00,Fri 22 Apr 2022,195,254,0,3845110,3790619,241046,4086156,4031665,85.1545237186724,84.0189441784017,598
-856336.314876336,7036491.65084485,2022/04/22 23:00:00+00,Sat 23 Apr 2022,324,1010,0,3845434,3791629,241046,4086480,4032675,85.1612758019714,84.039992339303,599
-856336.314876336,7036491.65084485,2022/04/23 23:00:00+00,Sun 24 Apr 2022,181,252,0,3845615,3791881,241046,4086661,4032927,85.165047799123,84.0452439596467,600
-856336.314876336,7036491.65084485,2022/04/24 23:00:00+00,Mon 25 Apr 2022,41,59,1,3845656,3791940,241047,4086703,4032987,85.1659230691803,84.0464943454428,601
-856336.314876336,7036491.65084485,2022/04/25 23:00:00+00,Tue 26 Apr 2022,144,238,0,3845800,3792178,241047,4086847,4033225,85.168923995091,84.0514542091008,602
-856336.314876336,7036491.65084485,2022/04/26 23:00:00+00,Wed 27 Apr 2022,122,208,0,3845922,3792386,241047,4086969,4033433,85.1714664462097,84.0557888798606,603
-856336.314876336,7036491.65084485,2022/04/27 23:00:00+00,Thu 28 Apr 2022,100,130,0,3846022,3792516,241047,4087069,4033563,85.1735504225366,84.0584980490856,604
-856336.314876336,7036491.65084485,2022/04/28 23:00:00+00,Fri 29 Apr 2022,168,222,0,3846190,3792738,241047,4087237,4033785,85.1770515027657,84.0631244765312,605
-856336.314876336,7036491.65084485,2022/04/29 23:00:00+00,Sat 30 Apr 2022,281,723,0,3846471,3793461,241047,4087518,4034508,85.1829074762442,84.0781916253744,606
-856336.314876336,7036491.65084485,2022/04/30 23:00:00+00,Sun 01 May 2022,187,747,0,3846658,3794208,241047,4087705,4035255,85.1868045119755,84.0937589285361,607
-856336.314876336,7036491.65084485,2022/05/01 23:00:00+00,Mon 02 May 2022,12,26,0,3846670,3794234,241047,4087717,4035281,85.1870545891347,84.0943007623811,608
-856336.314876336,7036491.65084485,2022/05/02 23:00:00+00,Tue 03 May 2022,96,119,0,3846766,3794353,241047,4087813,4035400,85.1890552064085,84.09678069421,609
-856336.314876336,7036491.65084485,2022/05/03 23:00:00+00,Wed 04 May 2022,113,128,0,3846879,3794481,241047,4087926,4035528,85.1914100996578,84.0994481839084,610
-856336.314876336,7036491.65084485,2022/05/04 23:00:00+00,Thu 05 May 2022,112,165,0,3846991,3794646,241047,4088038,4035693,85.1937441531439,84.1028867448477,611
-856336.314876336,7036491.65084485,2022/05/05 23:00:00+00,Fri 06 May 2022,138,257,0,3847129,3794903,241047,4088176,4035950,85.196620040475,84.1082425640078,612
-856336.314876336,7036491.65084485,2022/05/06 23:00:00+00,Sat 07 May 2022,441,1088,0,3847570,3795991,241047,4088617,4037038,85.2058103760765,84.130916226444,613
-856336.314876336,7036491.65084485,2022/05/07 23:00:00+00,Sun 08 May 2022,274,437,0,3847844,3796428,241047,4088891,4037475,85.2115204712121,84.1400232029924,614
-856336.314876336,7036491.65084485,2022/05/08 23:00:00+00,Mon 09 May 2022,24,32,0,3847868,3796460,241047,4088915,4037507,85.2120206255305,84.140690075417,615
-856336.314876336,7036491.65084485,2022/05/09 23:00:00+00,Tue 10 May 2022,80,98,1,3847948,3796558,241048,4088996,4037606,85.2137086463553,84.1427532119806,616
-856336.314876336,7036491.65084485,2022/05/10 23:00:00+00,Wed 11 May 2022,112,132,0,3848060,3796690,241048,4089108,4037738,85.2160426998413,84.1455040607321,617
-856336.314876336,7036491.65084485,2022/05/11 23:00:00+00,Thu 12 May 2022,207,398,0,3848267,3797088,241048,4089315,4038136,85.2203565308379,84.153798286513,618
-856336.314876336,7036491.65084485,2022/05/12 23:00:00+00,Fri 13 May 2022,173,327,0,3848440,3797415,241048,4089488,4038463,85.2239618098834,84.1606128891018,619
-856336.314876336,7036491.65084485,2022/05/13 23:00:00+00,Sat 14 May 2022,333,633,0,3848773,3798048,241048,4089821,4039096,85.2309014510519,84.1738044592509,620
-856336.314876336,7036491.65084485,2022/05/14 23:00:00+00,Sun 15 May 2022,168,254,0,3848941,3798302,241048,4089989,4039350,85.234402531281,84.1790977591211,621
-856336.314876336,7036491.65084485,2022/05/15 23:00:00+00,Mon 16 May 2022,31,41,0,3848972,3798343,241048,4090020,4039391,85.2350485639423,84.1799521894151,622
-856336.314876336,7036491.65084485,2022/05/16 23:00:00+00,Tue 17 May 2022,97,102,0,3849069,3798445,241048,4090117,4039493,85.2370700209794,84.1820778452685,623
-856336.314876336,7036491.65084485,2022/09/12 23:00:00+00,Tue 13 Sep 2022,29,25,0,3857924,3812161,241062,4098986,4053223,85.4218978814088,84.4682077949467,624
-856336.314876336,7036491.65084485,2022/09/13 23:00:00+00,Wed 14 Sep 2022,36,33,0,3857960,3812194,241062,4099022,4053256,85.4226481128865,84.4688955071346,625
-856336.314876336,7036491.65084485,2022/09/14 23:00:00+00,Thu 15 Sep 2022,50,35,0,3858010,3812229,241062,4099072,4053291,85.4236901010499,84.469624898849,626
-856336.314876336,7036491.65084485,2022/09/15 23:00:00+00,Fri 16 Sep 2022,38,56,0,3858048,3812285,241062,4099110,4053347,85.4244820120541,84.470791925592,627
-856336.314876336,7036491.65084485,2022/09/16 23:00:00+00,Sat 17 Sep 2022,67,149,0,3858115,3812434,241062,4099177,4053496,85.4258782761931,84.4738970503191,628
-856336.314876336,7036491.65084485,2022/09/17 23:00:00+00,Sun 18 Sep 2022,30,53,0,3858145,3812487,241062,4099207,4053549,85.4265034690912,84.4750015577723,629
-856336.314876336,7036491.65084485,2022/09/18 23:00:00+00,Mon 19 Sep 2022,11,11,0,3858156,3812498,241062,4099218,4053560,85.4267327064872,84.4752307951683,630
-856336.314876336,7036491.65084485,2022/09/19 23:00:00+00,Tue 20 Sep 2022,39,37,0,3858195,3812535,241062,4099257,4053597,85.4275454572546,84.4760018664092,631
-856336.314876336,7036491.65084485,2022/09/20 23:00:00+00,Wed 21 Sep 2022,41,32,0,3858236,3812567,241062,4099298,4053629,85.4283998875486,84.4766687388338,632
-856336.314876336,7036491.65084485,2022/09/21 23:00:00+00,Thu 22 Sep 2022,61,34,0,3858297,3812601,241062,4099359,4053663,85.429671113108,84.4773772907849,633
-856336.314876336,7036491.65084485,2022/09/22 23:00:00+00,Fri 23 Sep 2022,38,39,0,3858335,3812640,241062,4099397,4053702,85.4304630241122,84.4781900415524,634
-856336.314876336,7036491.65084485,2022/09/23 23:00:00+00,Sat 24 Sep 2022,56,104,0,3858391,3812744,241062,4099453,4053806,85.4316300508553,84.4803573769323,635
-856336.314876336,7036491.65084485,2022/09/24 23:00:00+00,Sun 25 Sep 2022,42,74,0,3858433,3812818,241062,4099495,4053880,85.4325053209126,84.4818995194142,636
-856336.314876336,7036491.65084485,2022/09/25 23:00:00+00,Mon 26 Sep 2022,23,10,0,3858456,3812828,241062,4099518,4053890,85.4329846354677,84.4821079170469,637
-856336.314876336,7036491.65084485,2022/09/26 23:00:00+00,Tue 27 Sep 2022,30,33,2,3858486,3812861,241064,4099550,4053925,85.4336515078923,84.4828373087613,638
-856336.314876336,7036491.65084485,2022/09/27 23:00:00+00,Wed 28 Sep 2022,43,27,0,3858529,3812888,241064,4099593,4053952,85.4345476177129,84.4833999823696,639
-856336.314876336,7036491.65084485,2022/09/28 23:00:00+00,Thu 29 Sep 2022,31,23,0,3858560,3812911,241064,4099624,4053975,85.4351936503742,84.4838792969247,640
-856336.314876336,7036491.65084485,2022/09/29 23:00:00+00,Fri 30 Sep 2022,39,58,0,3858599,3812969,241064,4099663,4054033,85.4360064011417,84.4850880031943,641
-856336.314876336,7036491.65084485,2022/09/30 23:00:00+00,Sat 01 Oct 2022,51,106,0,3858650,3813075,241064,4099714,4054139,85.4370692290684,84.4872970181008,642
-856336.314876336,7036491.65084485,2022/10/01 23:00:00+00,Sun 02 Oct 2022,26,47,0,3858676,3813122,241064,4099740,4054186,85.4376110629134,84.4882764869744,643
-856336.314876336,7036491.65084485,2022/10/02 23:00:00+00,Mon 03 Oct 2022,24,1,0,3858700,3813123,241064,4099764,4054187,85.4381112172318,84.4882973267377,644
-856336.314876336,7036491.65084485,2022/10/03 23:00:00+00,Tue 04 Oct 2022,31,17,0,3858731,3813140,241064,4099795,4054204,85.4387572498931,84.4886516027132,645
-856336.314876336,7036491.65084485,2022/10/04 23:00:00+00,Wed 05 Oct 2022,49,37,0,3858780,3813177,241064,4099844,4054241,85.4397783982933,84.4894226739542,646
-856336.314876336,7036491.65084485,2022/10/05 23:00:00+00,Thu 06 Oct 2022,59,26,0,3858839,3813203,241064,4099903,4054267,85.4410079443262,84.4899645077992,647
-856336.314876336,7036491.65084485,2022/10/06 23:00:00+00,Fri 07 Oct 2022,82,40,0,3858921,3813243,241064,4099985,4054307,85.4427168049142,84.4907980983299,648
-856336.314876336,7036491.65084485,2022/10/07 23:00:00+00,Sat 08 Oct 2022,100,102,0,3859021,3813345,241064,4100085,4054409,85.444800781241,84.4929237541833,649
-856336.314876336,7036491.65084485,2022/10/08 23:00:00+00,Sun 09 Oct 2022,38,28,0,3859059,3813373,241064,4100123,4054437,85.4455926922453,84.4935072675548,650
-856336.314876336,7036491.65084485,2022/10/09 23:00:00+00,Mon 10 Oct 2022,19,2,0,3859078,3813375,241064,4100142,4054439,85.4459886477474,84.4935489470814,651
-856336.314876336,7036491.65084485,2022/10/10 23:00:00+00,Tue 11 Oct 2022,80,14,0,3859158,3813389,241064,4100222,4054453,85.4476558288088,84.4938407037671,652
-856336.314876336,7036491.65084485,2022/10/11 23:00:00+00,Wed 12 Oct 2022,57,36,0,3859215,3813425,241064,4100279,4054489,85.4488436953152,84.4945909352448,653
-856336.314876336,7036491.65084485,2022/10/12 23:00:00+00,Thu 13 Oct 2022,80,29,0,3859295,3813454,241064,4100359,4054518,85.4505108763767,84.4951952883796,654
-856336.314876336,7036491.65084485,2022/10/13 23:00:00+00,Fri 14 Oct 2022,131,21,0,3859426,3813475,241064,4100490,4054539,85.4532408853648,84.4956329234083,655
-856336.314876336,7036491.65084485,2022/10/14 23:00:00+00,Sat 15 Oct 2022,97,120,0,3859523,3813595,241064,4100587,4054659,85.4552623424019,84.4981336950005,656
-856336.314876336,7036491.65084485,2022/10/15 23:00:00+00,Sun 16 Oct 2022,26,37,1,3859549,3813632,241065,4100614,4054697,85.4558250160102,84.4989256060047,657
-856336.314876336,7036491.65084485,2022/10/16 23:00:00+00,Mon 17 Oct 2022,58,3,0,3859607,3813635,241065,4100672,4054700,85.4570337222797,84.4989881252945,658
-856336.314876336,7036491.65084485,2022/10/17 23:00:00+00,Tue 18 Oct 2022,119,17,0,3859726,3813652,241065,4100791,4054717,85.4595136541087,84.4993424012701,659
-856336.314876336,7036491.65084485,2022/10/18 23:00:00+00,Wed 19 Oct 2022,88,40,0,3859814,3813692,241065,4100879,4054757,85.4613475532763,84.5001759918008,660
-856336.314876336,7036491.65084485,2022/10/19 23:00:00+00,Thu 20 Oct 2022,124,9,0,3859938,3813701,241065,4101003,4054766,85.4639316839216,84.5003635496702,661
-856336.314876336,7036491.65084485,2022/10/20 23:00:00+00,Fri 21 Oct 2022,134,18,0,3860072,3813719,241065,4101137,4054784,85.4667242121996,84.5007386654091,662
-856336.314876336,7036491.65084485,2022/10/21 23:00:00+00,Sat 22 Oct 2022,101,56,0,3860173,3813775,241065,4101238,4054840,85.4688290282898,84.5019056921521,663
-856336.314876336,7036491.65084485,2022/10/22 23:00:00+00,Sun 23 Oct 2022,81,47,0,3860254,3813822,241065,4101319,4054887,85.4705170491145,84.5028851610257,664
-856336.314876336,7036491.65084485,2022/10/23 23:00:00+00,Mon 24 Oct 2022,76,4,0,3860330,3813826,241065,4101395,4054891,85.4721008711229,84.5029685200788,665
-856336.314876336,7036491.65084485,2022/10/24 23:00:00+00,Tue 25 Oct 2022,74,26,0,3860404,3813852,241065,4101469,4054917,85.4736430136048,84.5035103539238,666
-856336.314876336,7036491.65084485,2022/10/25 23:00:00+00,Wed 26 Oct 2022,46,25,0,3860450,3813877,241065,4101515,4054942,85.4746016427152,84.5040313480055,667
-856336.314876336,7036491.65084485,2022/10/26 23:00:00+00,Thu 27 Oct 2022,64,34,0,3860514,3813911,241065,4101579,4054976,85.4759353875644,84.5047398999566,668
-856336.314876336,7036491.65084485,2022/10/27 23:00:00+00,Fri 28 Oct 2022,59,19,0,3860573,3813930,241065,4101638,4054995,85.4771649335972,84.5051358554587,669
-856336.314876336,7036491.65084485,2022/10/28 23:00:00+00,Sat 29 Oct 2022,91,61,0,3860664,3813991,241065,4101729,4055056,85.4790613520547,84.5064070810181,670
-856336.314876336,7036491.65084485,2022/10/29 23:00:00+00,Sun 30 Oct 2022,11,6,0,3860675,3813997,241065,4101740,4055062,85.4792905894506,84.5065321195977,671
-856336.314876336,7036491.65084485,2022/10/31 00:00:00+00,Mon 31 Oct 2022,1,1,0,3860676,3813998,241065,4101741,4055063,85.4793114292139,84.506552959361,672
-856336.314876336,7036491.65084485,2022/11/01 00:00:00+00,Tue 01 Nov 2022,98,24,0,3860774,3814022,241065,4101839,4055087,85.4813537260142,84.5070531136794,673
-856336.314876336,7036491.65084485,2022/11/02 00:00:00+00,Wed 02 Nov 2022,119,12,0,3860893,3814034,241065,4101958,4055099,85.4838336578432,84.5073031908387,674
-856336.314876336,7036491.65084485,2022/11/03 00:00:00+00,Thu 03 Nov 2022,92,28,0,3860985,3814062,241065,4102050,4055127,85.4857509160639,84.5078867042102,675
-856336.314876336,7036491.65084485,2022/11/04 00:00:00+00,Fri 04 Nov 2022,60,21,0,3861045,3814083,241065,4102110,4055148,85.48700130186,84.5083243392388,676
-856336.314876336,7036491.65084485,2022/11/05 00:00:00+00,Sat 05 Nov 2022,47,54,0,3861092,3814137,241065,4102157,4055202,85.4879807707336,84.5094496864553,677
-856336.314876336,7036491.65084485,2022/11/06 00:00:00+00,Sun 06 Nov 2022,56,76,0,3861148,3814213,241065,4102213,4055278,85.4891477974767,84.5110335084638,678
-856336.314876336,7036491.65084485,2022/11/07 00:00:00+00,Mon 07 Nov 2022,42,4,0,3861190,3814217,241065,4102255,4055282,85.490023067534,84.5111168675168,679
-856336.314876336,7036491.65084485,2022/11/08 00:00:00+00,Tue 08 Nov 2022,71,28,0,3861261,3814245,241065,4102326,4055310,85.491502690726,84.5117003808884,680
-856336.314876336,7036491.65084485,2022/11/09 00:00:00+00,Wed 09 Nov 2022,88,32,0,3861349,3814277,241065,4102414,4055342,85.4933365898937,84.5123672533129,681
-856336.314876336,7036491.65084485,2022/11/10 00:00:00+00,Thu 10 Nov 2022,48,15,0,3861397,3814292,241065,4102462,4055357,85.4943368985306,84.512679849762,682
-856336.314876336,7036491.65084485,2022/11/11 00:00:00+00,Fri 11 Nov 2022,50,16,0,3861447,3814308,241065,4102512,4055373,85.495378886694,84.5130132859743,683
-856336.314876336,7036491.65084485,2022/11/12 00:00:00+00,Sat 12 Nov 2022,75,87,0,3861522,3814395,241065,4102587,4055460,85.4969418689391,84.5148263453787,684
-856336.314876336,7036491.65084485,2022/11/13 00:00:00+00,Sun 13 Nov 2022,45,60,0,3861567,3814455,241065,4102632,4055520,85.4978796582862,84.5160767311748,685
-856336.314876336,7036491.65084485,2022/11/14 00:00:00+00,Mon 14 Nov 2022,16,2,0,3861583,3814457,241065,4102648,4055522,85.4982130944985,84.5161184107013,686
-856336.314876336,7036491.65084485,2022/11/15 00:00:00+00,Tue 15 Nov 2022,58,6,0,3861641,3814463,241065,4102706,4055528,85.4994218007681,84.5162434492809,687
-856336.314876336,7036491.65084485,2022/11/16 00:00:00+00,Wed 16 Nov 2022,47,20,0,3861688,3814483,241065,4102753,4055548,85.5004012696417,84.5166602445463,688
-856336.314876336,7036491.65084485,2022/11/17 00:00:00+00,Thu 17 Nov 2022,64,8,1,3861752,3814491,241066,4102818,4055557,85.5017558542542,84.5168478024157,689
-856336.314876336,7036491.65084485,2022/11/18 00:00:00+00,Fri 18 Nov 2022,29,22,0,3861781,3814513,241066,4102847,4055579,85.502360207389,84.5173062772076,690
-856336.314876336,7036491.65084485,2022/11/19 00:00:00+00,Sat 19 Nov 2022,54,57,0,3861835,3814570,241066,4102901,4055636,85.5034855546055,84.5184941437139,691
-856336.314876336,7036491.65084485,2022/11/20 00:00:00+00,Sun 20 Nov 2022,43,53,0,3861878,3814623,241066,4102944,4055689,85.504381664426,84.5195986511672,692
-856336.314876336,7036491.65084485,2022/11/21 00:00:00+00,Mon 21 Nov 2022,18,3,0,3861896,3814626,241066,4102962,4055692,85.5047567801649,84.519661170457,693
-856336.314876336,7036491.65084485,2022/11/22 00:00:00+00,Tue 22 Nov 2022,49,22,0,3861945,3814648,241066,4103011,4055714,85.505777928565,84.5201196452489,694
-856336.314876336,7036491.65084485,2022/11/23 00:00:00+00,Wed 23 Nov 2022,23,16,0,3861968,3814664,241066,4103034,4055730,85.5062572431202,84.5204530814612,695
-856336.314876336,7036491.65084485,2022/11/24 00:00:00+00,Thu 24 Nov 2022,26,16,0,3861994,3814680,241066,4103060,4055746,85.5067990769652,84.5207865176735,696
-856336.314876336,7036491.65084485,2022/11/25 00:00:00+00,Fri 25 Nov 2022,20,9,0,3862014,3814689,241066,4103080,4055755,85.5072158722306,84.5209740755429,697
-856336.314876336,7036491.65084485,2022/11/26 00:00:00+00,Sat 26 Nov 2022,66,62,0,3862080,3814751,241066,4103146,4055817,85.5085912966063,84.5222661408655,698
-856336.314876336,7036491.65084485,2022/11/27 00:00:00+00,Sun 27 Nov 2022,35,42,0,3862115,3814793,241066,4103181,4055859,85.5093206883207,84.5231414109228,699
-856336.314876336,7036491.65084485,2022/11/28 00:00:00+00,Mon 28 Nov 2022,17,0,0,3862132,3814793,241066,4103198,4055859,85.5096749642963,84.5231414109228,700
-856336.314876336,7036491.65084485,2022/11/29 00:00:00+00,Tue 29 Nov 2022,33,15,0,3862165,3814808,241066,4103231,4055874,85.5103626764841,84.5234540073719,701
-856336.314876336,7036491.65084485,2022/11/30 00:00:00+00,Wed 30 Nov 2022,46,8,0,3862211,3814816,241066,4103277,4055882,85.5113213055945,84.523620725478,702
-856336.314876336,7036491.65084485,2022/12/01 00:00:00+00,Thu 01 Dec 2022,20,7,0,3862231,3814823,241066,4103297,4055889,85.5117381008599,84.5237666038209,703
-856336.314876336,7036491.65084485,2022/12/02 00:00:00+00,Fri 02 Dec 2022,19,13,0,3862250,3814836,241066,4103316,4055902,85.512134056362,84.5240375207434,704
-856336.314876336,7036491.65084485,2022/12/03 00:00:00+00,Sat 03 Dec 2022,45,60,0,3862295,3814896,241066,4103361,4055962,85.5130718457091,84.5252879065395,705
-856336.314876336,7036491.65084485,2022/12/04 00:00:00+00,Sun 04 Dec 2022,72,40,0,3862367,3814936,241066,4103433,4056002,85.5145723086644,84.5261214970702,706
